Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.46-216.58.204.228-49956-443-6,192.168.1.46,49956,216.58.204.228,443,6,15/01/2024 09:52:40 AM,2386130,6,10,74.0,5539.0,74.0,0.0,12.333333333333334,30.210373494325864,1320.0,0.0,553.9,664.0472623741978,2352.3445914514296,6.70541839715355,159075.3333333333,593243.9235633261,2303253.0,0.0,2368305.0,473661.0,1035973.0685599409,2326599.0,13.0,82877.0,9208.555555555555,11191.459043743034,25062.0,0.0,0,0,0,0,132,236,2.514531898932581,4.190886498220968,0.0,1320.0,330.17647058823536,569.4776373236833,324304.77941176464,0,1,0,0,0,0,0,0,1.0,350.8125,12.333333333333334,553.9,0,0,0,0,0,0,6,74,10,5539,-1,271,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.46-216.58.204.228-49958-443-6,192.168.1.46,49958,216.58.204.228,443,6,15/01/2024 09:52:40 AM,2385920,4,10,74.0,5540.0,74.0,0.0,18.5,37.0,1320.0,0.0,554.0,663.9979919648351,2352.970761802575,5.867757510729613,183532.3076923077,636971.6351428564,2303279.0,0.0,2368342.0,789447.3333333334,1330866.8935488379,2326020.0,789.0,82641.0,9182.333333333334,10452.458717928524,23553.0,0.0,0,0,0,0,80,224,1.6765021459227467,4.1912553648068664,0.0,1320.0,374.2666666666666,594.1105556888822,352967.35238095245,0,1,0,0,0,0,0,0,2.0,401.0,18.5,554.0,0,0,0,0,0,0,4,74,10,5540,-1,277,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.46-216.58.204.228-49955-443-6,192.168.1.46,49955,216.58.204.228,443,6,15/01/2024 09:52:40 AM,2386325,5,10,74.0,5539.0,74.0,0.0,14.8,33.09380606699689,1320.0,0.0,553.9,664.0472623741978,2352.152368181199,6.285816056069479,170451.7857142857,613290.2857157108,2300987.0,0.0,2366047.0,591511.75,1155336.3562802465,2324277.0,320.0,85338.0,9482.0,11452.022397812536,25721.0,0.0,0,0,0,0,112,236,2.0952720186898266,4.190544037379653,0.0,1320.0,350.8125,581.5523156460932,338203.0958333332,0,1,0,0,0,0,0,0,2.0,374.2,14.8,553.9,0,0,0,0,0,0,5,74,10,5539,-1,271,1,0,0,0,0,0,0,0,0,0,No Label
142.251.209.14-192.168.1.46-443-49964-6,192.168.1.46,49964,142.251.209.14,443,6,15/01/2024 09:52:41 AM,1408942,6,12,74.0,9036.0,74.0,0.0,12.333333333333334,30.210373494325864,1320.0,0.0,753.0,646.4046016937914,6465.844584092178,12.775543634869285,82878.94117647059,308465.2117179242,1278691.0,0.0,1390917.0,278183.4,560086.9633068601,1278691.0,317.0,78175.0,7106.818181818183,9411.596717010158,22555.0,0.0,0,0,0,0,120,276,4.258514544956428,8.517029089912857,0.0,1320.0,479.4736842105263,625.2913426218971,390989.2631578948,0,1,0,0,0,0,0,0,2.0,506.1111111111111,12.333333333333334,753.0,0,0,0,0,0,0,6,74,12,9036,-1,271,1,0,0,0,0,0,0,0,0,0,No Label
142.250.145.84-192.168.1.46-443-49953-6,192.168.1.46,49953,142.250.145.84,443,6,15/01/2024 09:52:39 AM,2959585,15,18,268.0,9010.0,92.0,0.0,17.86666666666667,30.068651608008793,1320.0,0.0,500.55555555555554,595.968931505881,3134.8989807692633,11.150211938498133,92487.03125,488955.04963230976,2771167.0,0.0,2926180.0,209012.85714285716,747533.3933326073,2805769.0,15.0,188418.0,11083.411764705883,17763.503458843723,52315.0,0.0,0,0,0,0,336,396,5.068278153862788,6.081933784635345,0.0,1320.0,272.88235294117646,493.4016597671339,243445.19786096257,0,1,0,0,0,0,0,0,1.0,281.1515151515151,17.866666666666667,500.55555555555554,0,0,0,0,0,0,15,268,18,9010,-1,302,5,0,0,0,0,0,0,0,0,0,No Label
192.168.1.46-23.13.61.73-49961-443-6,192.168.1.46,49961,23.13.61.73,443,6,15/01/2024 09:52:40 AM,1828484,17,24,2448.0,9138.0,1188.0,0.0,144.0,332.8049353600394,1320.0,0.0,380.75000000000006,518.7748317786402,6336.396708967647,22.422947097158083,45712.100000000006,186192.62942100497,1156020.0,0.0,1803827.0,112739.1875,288426.95019599417,1156020.0,10.0,672419.0,29235.608695652176,65934.22032652842,272283.0,0.0,0,0,0,0,376,516,9.297319528089936,13.125627569068145,0.0,1320.0,275.85714285714283,457.93276593673323,209702.4181184669,0,1,0,0,0,0,0,0,1.0,282.5853658536585,144.0,380.75,0,0,0,0,0,0,17,2448,24,9138,-1,501,6,0,0,0,0,0,0,0,0,0,No Label
192.168.1.46-216.58.204.228-49956-443-6,216.58.204.228,443,192.168.1.46,49956,6,15/01/2024 09:52:42 AM,0,1,1,0.0,958.0,0.0,0.0,0.0,0.0,958.0,958.0,958.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,0.0,958.0,638.6666666666667,553.1015578836615,305921.3333333333,0,0,0,1,1,0,0,0,1.0,958.0,0.0,958.0,0,0,0,0,0,0,1,0,1,958,-1,271,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.46-216.58.204.228-49958-443-6,216.58.204.228,443,192.168.1.46,49958,6,15/01/2024 09:52:42 AM,0,1,1,0.0,958.0,0.0,0.0,0.0,0.0,958.0,958.0,958.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,0.0,958.0,638.6666666666667,553.1015578836615,305921.3333333333,0,0,0,1,1,0,0,0,1.0,958.0,0.0,958.0,0,0,0,0,0,0,1,0,1,958,-1,277,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.46-23.13.61.73-49961-443-6,23.13.61.73,443,192.168.1.46,49961,6,15/01/2024 09:52:42 AM,0,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,0.0,24.0,16.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,1,0,1,24,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.46-2.22.248.14-49944-443-6,192.168.1.46,49944,2.22.248.14,443,6,15/01/2024 09:52:40 AM,4806514,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416101981602467,4806514.0,0.0,4806514.0,4806514.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.2080509908012335,0.2080509908012335,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1022,0,0,0,0,0,0,0,0,0,0,No Label
