Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.46-108.139.255.130-50310-443-6,192.168.1.46,50310,108.139.255.130,443,6,24/01/2024 09:36:45 PM,104862831,2,6,2.0,40.0,1.0,1.0,1.0,0.0,39.0,0.0,6.666666666666667,15.845083359410472,0.40052323210690355,0.07629013944893401,1.498040442857143E7,2.1209874447585374E7,4.5013915E7,0.0,4.5020489E7,4.5020489E7,0.0,4.5020489E7,4.5020489E7,1.04862831E8,2.09725662E7,2.2773381576203965E7,4.5032844E7,0.0,0,0,0,0,40,156,0.019072534862233502,0.057217604586700506,0.0,39.0,4.777777777777778,12.843069899538992,164.94444444444449,0,0,0,0,1,0,0,0,3.0,5.375,1.0,6.666666666666667,0,0,0,0,0,0,2,2,6,40,-1,147,2,0,20223.333333333332,1806.3627358128635,22287.0,18929.0,3.4934053666666664E7,1.7448133312288463E7,4.5013915E7,1.4786686E7,No Label
192.168.1.46-108.139.255.130-50310-443-6,192.168.1.46,50310,108.139.255.130,443,6,24/01/2024 09:38:30 PM,129,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15503.87596899225,129.0,0.0,129.0,129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7751.937984496125,7751.937984496125,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,515,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.9-224.0.0.251-5353-5353-17,192.168.1.9,5353,224.0.0.251,5353,17,24/01/2024 09:36:24 PM,110055549,9,1,2664.0,377.0,377.0,134.0,296.0,121.5,377.0,377.0,377.0,0.0,27.631500888701215,0.09086320581618289,1.2228394333333334E7,2.165607528110531E7,6.397537E7,243269.0,4.6080179E7,5760022.375000001,1.027769148391511E7,3.0322483E7,243269.0,0,0,0,0,0,0,0,0,0,72,8,0.0817768852345646,0.009086320581618288,134.0,377.0,310.72727272727275,113.50514605875004,12883.41818181818,0,0,0,0,0,0,0,0,0.0,341.8,296.0,377.0,0,0,0,0,0,0,9,2664,1,377,-1,-1,9,0,7745787.0,0.0,7745787.0,7745787.0,3.4103254E7,2.8172644778054845E7,6.397537E7,8011909.0,No Label
192.168.1.46-52.223.198.17-50422-443-6,192.168.1.46,50422,52.223.198.17,443,6,24/01/2024 09:38:28 PM,4078330,9,18,80.0,11953.0,80.0,0.0,8.88888888888889,26.666666666666668,1320.0,0.0,664.0555555555557,620.0031757245254,2950.472374722006,6.620356861754688,156858.84615384616,784328.3071852344,4002193.0,0.0,47127.0,5890.874999999999,7580.133026301622,19460.0,256.0,4078330.0,239901.76470588235,969558.9052632084,4002206.0,0.0,0,0,0,0,204,384,2.2067856205848964,4.413571241169793,0.0,1320.0,429.75,587.1317995135335,344723.75,0,1,0,0,0,0,0,0,2.0,445.6666666666667,8.88888888888889,664.0555555555555,0,0,0,0,0,0,9,80,18,11953,-1,126,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.46-52.223.198.17-50422-443-6,192.168.1.46,50422,52.223.198.17,443,6,24/01/2024 09:38:32 PM,78797,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.381676967397233,78797.0,0.0,78797.0,78797.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12.690838483698617,12.690838483698617,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,515,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.46-216.58.204.142-50366-443-6,192.168.1.46,50366,216.58.204.142,443,6,24/01/2024 09:36:17 PM,90303567,16,23,676.0,9951.0,438.0,0.0,42.25000000000001,109.45531812875366,1320.0,0.0,432.6521739130435,582.1932363286932,117.68084421294233,0.43187662786343756,2376409.657894737,1.0184401102190968E7,4.5014022E7,0.0,9.0264399E7,6017626.6,1.5840964824027156E7,4.5035569E7,8.0,9.0303567E7,4104707.590909091,1.324727450589838E7,4.5034583E7,0.0,0,0,0,0,356,532,0.17718015502089746,0.2546964728425401,0.0,1320.0,265.675,484.2953849375347,234542.01987179494,0,1,0,0,0,0,0,0,1.0,272.4871794871795,42.25,432.6521739130435,0,0,0,0,0,0,16,676,23,9951,-1,302,7,0,128728.0,153751.8842876405,237447.0,20009.0,4.5012775E7,1763.5243122792494,4.5014022E7,4.5011528E7,No Label
192.168.1.46-108.157.195.167-50271-443-6,192.168.1.46,50271,108.157.195.167,443,6,24/01/2024 09:38:18 PM,14602808,0,4,0.0,25.0,0,0,0,0,24.0,0.0,6.249999999999999,11.84271928232701,1.7119995003700659,0.27391992005921056,4867602.666666666,8411566.981803471,1.4580435E7,0.0,0,0,0,0,0,1.4602808E7,4867602.666666666,8411566.981803471,1.4580435E7,0.0,0,0,0,0,0,92,0.0,0.27391992005921056,0.0,24.0,5.2,10.52140675005011,110.7,0,0,0,0,1,0,0,0,0.0,6.5,0.0,6.25,0,0,0,0,0,0,0,0,4,25,-1,263,0,0,22373.0,0.0,22373.0,22373.0,1.4580435E7,0.0,1.4580435E7,1.4580435E7,No Label
192.168.1.8-224.0.0.22-0-0-0,192.168.1.8,0,224.0.0.22,0,0,24/01/2024 09:35:59 PM,356510,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.414911222686602,178255.0,48602.27749807616,212622.0,143888.0,143888.0,143888.0,0.0,143888.0,143888.0,0,0,0,0,0,0,0,0,0,0,0,5.609940815124401,2.8049704075622004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
151.101.242.167-192.168.1.46-443-50264-6,192.168.1.46,50264,151.101.242.167,443,6,24/01/2024 09:36:18 PM,90072574,2,4,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.5,0.0333064757314474,0.0666129514628948,1.80145148E7,2.463871619264782E7,4.500644E7,19251.0,4.5026273E7,4.5026273E7,0.0,4.5026273E7,4.5026273E7,9.0072574E7,3.0024191333333332E7,2.59850408056432E7,4.5030178E7,19251.0,0,0,0,0,40,116,0.022204317154298266,0.04440863430859653,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,1.0,0.25,0,0,0,0,0,0,2,2,4,1,-1,394,2,0,19542.0,411.5361466505707,19833.0,19251.0,4.5004876E7,2211.830011551521,4.500644E7,4.5003312E7,No Label
192.168.1.46-52.223.198.17-50423-443-6,192.168.1.46,50423,52.223.198.17,443,6,24/01/2024 09:38:32 PM,4070647,9,19,80.0,11934.0,80.0,0.0,8.88888888888889,26.666666666666668,1320.0,0.0,628.1052631578948,621.5894406668585,2951.373577713813,6.878513415680603,150764.70370370368,769186.5304770815,3999409.0,0.0,50545.0,6318.125,9522.140087148777,24254.0,9.0,4070647.0,226147.0555555556,941716.5965567393,3999420.0,0.0,0,0,0,0,204,416,2.2109507407544795,4.667562674926123,0.0,1320.0,414.27586206896547,581.863379678458,338564.9926108374,0,1,0,0,0,0,0,0,2.0,429.07142857142856,8.88888888888889,628.1052631578947,0,0,0,0,0,0,9,80,19,11934,-1,126,1,0,0,0,0,0,0,0,0,0,No Label
