Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.46-2.21.14.233-51729-443-6,192.168.1.46,51729,2.21.14.233,443,6,24/01/2024 11:15:27 PM,29947237,0,4,0.0,25.0,0,0,0,0,24.0,0.0,6.249999999999999,11.84271928232701,0.8348015544806353,0.13356824871690165,9982412.333333332,1.7264689998773113E7,2.9917952E7,0.0,0,0,0,0,0,2.9947237E7,9982412.333333332,1.7264689998773113E7,2.9917952E7,0.0,0,0,0,0,0,92,0.0,0.13356824871690165,0.0,24.0,5.2,10.52140675005011,110.7,0,0,0,0,1,0,0,0,0.0,6.5,0.0,6.25,0,0,0,0,0,0,0,0,4,25,-1,501,0,0,29285.0,0.0,29285.0,29285.0,2.9917952E7,0.0,2.9917952E7,2.9917952E7,No Label
192.168.1.46-2.21.14.233-51729-443-6,192.168.1.46,51729,2.21.14.233,443,6,24/01/2024 11:15:57 PM,453,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4415.0110375275935,453.0,0.0,453.0,453.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2207.5055187637968,2207.5055187637968,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,515,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.46-23.51.48.26-51812-443-6,192.168.1.46,51812,23.51.48.26,443,6,24/01/2024 11:15:33 PM,29974484,0,4,0.0,25.0,0,0,0,0,24.0,0.0,6.249999999999999,11.84271928232701,0.8340427144634083,0.13344683431414534,9991494.666666668,1.7286351631630816E7,2.995205E7,0.0,0,0,0,0,0,2.9974484E7,9991494.666666668,1.7286351631630816E7,2.995205E7,0.0,0,0,0,0,0,92,0.0,0.13344683431414534,0.0,24.0,5.2,10.52140675005011,110.7,0,0,0,0,1,0,0,0,0.0,6.5,0.0,6.25,0,0,0,0,0,0,0,0,4,25,-1,501,0,0,22434.0,0.0,22434.0,22434.0,2.995205E7,0.0,2.995205E7,2.995205E7,No Label
192.168.1.46-23.51.48.26-51812-443-6,192.168.1.46,51812,23.51.48.26,443,6,24/01/2024 11:16:03 PM,189,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10582.010582010582,189.0,0.0,189.0,189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5291.005291005291,5291.005291005291,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,513,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.46-104.113.245.243-51802-443-6,192.168.1.46,51802,104.113.245.243,443,6,24/01/2024 11:15:33 PM,29856303,0,4,0.0,25.0,0,0,0,0,24.0,0.0,6.249999999999999,11.84271928232701,0.8373441279719059,0.13397506047550495,9952101.0,1.721050828111567E7,2.9825076E7,0.0,0,0,0,0,0,2.9856303E7,9952101.0,1.721050828111567E7,2.9825076E7,0.0,0,0,0,0,0,92,0.0,0.13397506047550495,0.0,24.0,5.2,10.52140675005011,110.7,0,0,0,0,1,0,0,0,0.0,6.5,0.0,6.25,0,0,0,0,0,0,0,0,4,25,-1,501,0,0,31227.0,0.0,31227.0,31227.0,2.9825076E7,0.0,2.9825076E7,2.9825076E7,No Label
192.168.1.46-104.113.245.243-51802-443-6,192.168.1.46,51802,104.113.245.243,443,6,24/01/2024 11:16:03 PM,66,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30303.0303030303,66.0,0.0,66.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15151.51515151515,15151.51515151515,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,515,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.46-104.113.244.253-51806-443-6,192.168.1.46,51806,104.113.244.253,443,6,24/01/2024 11:15:35 PM,29960270,0,3,0.0,1.0,0,0,0,0,1.0,0.0,0.33333333333333337,0.5773502691896257,0.033377536317262826,0.10013260895178848,1.4980135E7,2.11435703882123E7,2.9930897E7,29373.0,0,0,0,0,0,2.996027E7,1.4980135E7,2.11435703882123E7,2.9930897E7,29373.0,0,0,0,0,0,72,0.0,0.10013260895178848,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0,0,0,0,0,0,0,0,3,1,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.46-104.113.244.253-51806-443-6,104.113.244.253,443,192.168.1.46,51806,6,24/01/2024 11:16:05 PM,380,0,4,0.0,31.0,0,0,0,0,31.0,0.0,7.749999999999999,15.5,81578.94736842105,10526.315789473683,126.66666666666667,177.86886555362446,332.0,20.0,0,0,0,0,0,380.0,126.66666666666667,177.86886555362446,332.0,20.0,0,1,0,0,0,80,0.0,10526.315789473683,0.0,31.0,12.399999999999999,16.97939928266015,288.3,0,0,0,1,1,0,0,0,0.0,15.5,0.0,7.75,0,0,0,0,0,0,0,0,4,31,-1,514,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.46-104.85.8.22-51842-443-6,192.168.1.46,51842,104.85.8.22,443,6,24/01/2024 11:15:35 PM,29936681,0,4,0.0,25.0,0,0,0,0,24.0,0.0,6.249999999999999,11.84271928232701,0.8350959146072339,0.1336153463371574,9978893.666666668,1.72670453135055E7,2.9917157E7,0.0,0,0,0,0,0,2.9936681E7,9978893.666666668,1.72670453135055E7,2.9917157E7,0.0,0,0,0,0,0,92,0.0,0.1336153463371574,0.0,24.0,5.2,10.52140675005011,110.7,0,0,0,0,1,0,0,0,0.0,6.5,0.0,6.25,0,0,0,0,0,0,0,0,4,25,-1,501,0,0,19524.0,0.0,19524.0,19524.0,2.9917157E7,0.0,2.9917157E7,2.9917157E7,No Label
192.168.1.46-104.85.8.22-51842-443-6,192.168.1.46,51842,104.85.8.22,443,6,24/01/2024 11:16:05 PM,235,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8510.638297872341,235.0,0.0,235.0,235.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4255.319148936171,4255.319148936171,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,511,0,0,0,0,0,0,0,0,0,0,No Label
