Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.27-193.3.178.3-36770-443-6,192.168.1.27,36770,193.3.178.3,443,6,30/01/2024 06:04:55 PM,40972204,11,10,1255.0,2822.0,251.0,0.0,114.0909090909091,131.08047493464048,428.0,0.0,282.20000000000005,187.7331439392984,99.50648493305364,0.5125426008325059,2048610.1999999997,3432899.6532933554,1.2005794E7,0.0,2.8925202E7,2892520.2,2982328.1733996496,6106987.0,45681.0,4.0972204E7,4552467.111111111,3945630.6588354935,1.2005926E7,0.0,0,1,0,0,352,320,0.26847469567416976,0.24406790515833612,0.0,428.0,196.72727272727275,174.59236382640992,30482.493506493494,0,0,0,1,1,0,0,0,0.0,206.0952380952381,114.0909090909091,282.2,0,0,0,0,0,0,11,1255,10,2822,-1,501,5,0,63033.666666666664,35581.97843103537,133729.0,41208.0,6765667.0,2576058.274743799,1.2005794E7,5497847.0,No Label
192.168.1.27-193.3.178.3-36770-443-6,192.168.1.27,36770,193.3.178.3,443,6,30/01/2024 06:05:36 PM,341,3,1,63.0,0.0,39.0,0.0,21.0,19.672315572906,0.0,0.0,0.0,0.0,184750.73313782993,11730.205278592375,113.66666666666666,79.38723658960132,175.0,24.0,199.0,99.5,106.77312395916867,175.0,24.0,0,0,0,0,0,0,0,0,0,96,32,8797.653958944282,2932.551319648094,0.0,39.0,12.6,18.04993074778959,325.8,0,0,0,0,1,0,0,0,0.0,15.75,21.0,0.0,0,0,0,0,0,0,3,63,1,0,-1,501,2,0,0,0,0,0,0,0,0,0,No Label
185.89.210.82-192.168.1.27-443-49154-6,192.168.1.27,49154,185.89.210.82,443,6,30/01/2024 06:05:25 PM,13186726,17,20,4998.0,11303.0,1308.0,0.0,294.00000000000006,450.1963460535858,1308.0,0.0,565.1500000000001,604.4161406288151,1236.1673397930615,2.805851884690711,366297.9444444445,1713214.285407119,9959351.0,0.0,3188642.0,199290.125,718251.1631444694,2890842.0,10.0,1.3186726E7,694038.2105263157,2350986.7406705017,9999934.0,0.0,0,0,0,0,544,656,1.2891751902632995,1.5166766944274113,0.0,1308.0,428.9736842105263,546.4501899529116,298607.8100995732,0,1,0,0,0,0,0,0,1.0,440.56756756756755,294.0,565.15,0,0,0,0,0,0,17,4998,20,11303,-1,83,9,0,0,0,0,0,0,0,0,0,No Label
185.89.210.82-192.168.1.27-443-49154-6,185.89.210.82,443,192.168.1.27,49154,6,30/01/2024 06:05:38 PM,1155,0,6,0.0,123.0,0,0,0,0,46.0,0.0,20.5,23.11493023999856,106493.50649350649,5194.805194805195,231.0,273.0567706540162,689.0,16.0,0,0,0,0,0,1155.0,231.0,273.0567706540162,689.0,16.0,0,1,0,0,0,204,0.0,5194.805194805195,0.0,46.0,24.142857142857146,23.197906309468042,538.1428571428571,0,0,0,1,1,0,0,0,0.0,28.166666666666668,0.0,20.5,0,0,0,0,0,0,0,0,6,123,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-69.173.144.137-39836-443-6,192.168.1.27,39836,69.173.144.137,443,6,30/01/2024 06:04:55 PM,43831449,18,15,12054.0,4264.0,1308.0,0.0,669.6666666666666,571.3515452287621,1308.0,0.0,284.26666666666665,373.69534319256576,372.2897684719481,0.7528840764538722,1369732.7812499998,2723854.413796728,1.0125003E7,0.0,3.8963386E7,2291963.8823529417,3328947.181664683,1.0125003E7,12.0,4.3831449E7,3130817.785714286,3456040.995615986,1.0153137E7,0.0,0,0,0,0,576,480,0.4106640417021121,0.3422200347517601,0.0,1308.0,518.4117647058822,532.6381520971988,283703.40106951876,0,0,0,0,1,0,0,0,0.0,534.1212121212121,669.6666666666666,284.26666666666665,0,0,0,0,0,0,18,12054,15,4264,-1,51012,11,0,36857.666666666664,2661.030827830949,39623.0,31795.0,6457043.833333333,1813517.7987472212,1.0125003E7,5475482.0,No Label
192.168.1.27-69.173.144.137-39836-443-6,192.168.1.27,39836,69.173.144.137,443,6,30/01/2024 06:05:39 PM,20,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,1200000.0,99999.99999999999,20.0,0.0,20.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,49999.99999999999,49999.99999999999,0.0,24.0,16.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,1,0,1,24,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-104.18.38.233-34858-80-6,192.168.1.27,34858,104.18.38.233,80,6,30/01/2024 06:04:50 PM,53774066,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2417522230883564,4481172.166666667,5110510.315354353,1.0219363E7,14893.0,4.353981E7,8707962.0,3414601.6400204725,1.0238873E7,2599739.0,5.1198551E7,8533091.833333334,4173056.800373482,1.024687E7,14893.0,0,0,0,0,192,224,0.11157794911770295,0.13017427397065345,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,7,0,-1,8,0,0,20904.8,5286.17108122694,29242.0,14893.0,1.02139606E7,7133.154547603767,1.0219363E7,1.0201636E7,No Label
178.250.1.8-192.168.1.27-443-44936-6,192.168.1.27,44936,178.250.1.8,443,6,30/01/2024 06:05:34 PM,10902948,52,47,27921.0,7160.0,1308.0,0.0,536.9423076923078,576.9204047952195,1308.0,0.0,152.34042553191495,275.8369301342769,3217.570147083156,9.080113011636852,111254.57142857142,1010455.6736770414,9999681.0,0.0,862974.0,16921.058823529413,69847.70001951723,496351.0,7.0,1.0902948E7,237020.6086956522,1473957.1162284124,9999995.0,0.0,0,0,0,0,1664,1532,4.769352288940569,4.310760722696283,0.0,1308.0,350.81000000000006,494.9299449457875,244955.65040404027,0,1,0,0,0,0,0,0,0.0,354.35353535353534,536.9423076923077,152.3404255319149,0,0,0,0,0,0,52,27921,47,7160,-1,76,38,0,903267.0,0.0,903267.0,903267.0,9999681.0,0.0,9999681.0,9999681.0,No Label
178.250.1.8-192.168.1.27-443-44936-6,192.168.1.27,44936,178.250.1.8,443,6,30/01/2024 06:05:45 PM,447,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,140939.59731543623,6711.4093959731545,223.5,259.50818869546293,407.0,40.0,40.0,40.0,0.0,40.0,40.0,0,0,0,0,0,0,1,0,0,64,32,4474.272930648769,2237.1364653243845,0.0,39.0,25.5,18.411952639521967,339.0,0,0,0,1,1,0,0,0,0.0,34.0,12.0,39.0,0,0,0,0,0,0,2,24,1,39,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
142.132.249.188-192.168.1.27-443-60428-6,192.168.1.27,60428,142.132.249.188,443,6,30/01/2024 06:05:35 PM,15120135,9,11,3353.0,699.0,1308.0,0.0,372.5555555555556,557.5336561838915,425.0,0.0,63.54545454545455,141.1675342537112,267.98702524812114,1.3227395125771033,795796.5789473684,2491725.569627587,9955112.0,0.0,1.0090948E7,1261368.5,3512915.5474662352,9955112.0,9.0,1.5120135E7,1512013.5,3372765.588216862,1.0027874E7,0.0,0,0,0,0,288,380,0.5952327806596965,0.7275067319174069,0.0,1308.0,192.95238095238096,399.86166060157313,159889.34761904768,0,1,0,0,0,0,0,0,1.0,202.6,372.55555555555554,63.54545454545455,0,0,0,0,0,0,9,3353,11,699,-1,83,5,0,166268.0,0.0,166268.0,166268.0,9955112.0,0.0,9955112.0,9955112.0,No Label
